348136	INSDC	CP016420.1	730537	733617	-	AOQ16774.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SB006930	GCA_001729845.1
348136	INSDC	CP016424.1	730537	733617	-	AOQ18502.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SB013112	GCA_001729885.1
348136	INSDC	CP018052.1	734310	737390	-	APD40311.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	QH111L	GCA_001885175.1
348136	INSDC	CP017732.1	733806	736886	-	ATW08588.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ20	GCA_002776845.1
348136	INSDC	CP017733.1	733807	736887	-	ATW09499.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ24	GCA_002776885.1
348136	INSDC	CP017734.1	728275	731355	-	ATW10410.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ06	GCA_002776915.1
348136	INSDC	CP017735.1	728319	731399	-	ATW11316.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ07	GCA_002776935.1
348136	INSDC	CP017736.1	727864	730944	-	ATW12210.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ09	GCA_002776955.1
348136	INSDC	CP017737.1	727872	730952	-	ATW13106.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ10	GCA_002776975.1
348136	INSDC	CP017738.1	727873	730953	-	ATW14004.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ12	GCA_002776995.1
348136	INSDC	CP017739.1	727875	730955	-	ATW14901.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ14	GCA_002777015.1
348136	INSDC	CP017740.1	733973	737053	-	ATW15812.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ01	GCA_002777035.1
348136	INSDC	CP017741.1	733973	737053	-	ATW16719.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ02	GCA_002777055.1
348136	INSDC	CP017742.1	733973	737053	-	ATW17633.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ05	GCA_002777075.1
348136	INSDC	CP017745.1	733592	736672	-	ATW20350.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ15	GCA_002777135.1
348136	INSDC	CP017746.1	733591	736671	-	ATW21263.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	SQ19	GCA_002777155.1
348136	INSDC	FM872307.1	730358	733438	-	CAX10204.1	exodeoxyribonuclease V beta chain	Chlamydia trachomatis B/TZ1A828/OT	B/TZ1A828/OT	GCA_000026905.1
348136	INSDC	FM872308.1	730432	733512	-	CAX11097.1	exodeoxyribonuclease V beta chain	Chlamydia trachomatis B/Jali20/OT	Jali20	GCA_000026925.1
348136	INSDC	HE601794.1	728325	731405	-	CCP50817.1	exonuclease V subunit beta	Chlamydia trachomatis K/SotonK1	K/SotonK1	GCA_000318805.1
348136	INSDC	HE601799.1	728046	731126	-	CCP53726.1	exonuclease V subunit beta	Chlamydia trachomatis D/SotonD5	D/SotonD5	GCA_000318605.1
348136	INSDC	HE601800.1	728451	731531	-	CCP54617.1	exonuclease V subunit beta	Chlamydia trachomatis D/SotonD6	D/SotonD6	GCA_000318625.1
348136	INSDC	HE601807.1	728144	731224	-	CCP58216.1	exonuclease V subunit beta	Chlamydia trachomatis G/SotonG1	G/SotonG1	GCA_000318745.1
348136	INSDC	CVNM01000001.1	145000	148080	+	CRH44577.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	R36176IMS	GCA_001317765.1
348136	INSDC	CVNN01000046.1	284	3364	+	CRH46573.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	R3059IMS	GCA_001398315.1
348136	INSDC	CVNP01000005.1	49234	52314	+	CRH49934.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	R4175IMS	GCA_001398295.1
348136	INSDC	CVNU01000001.1	821224	824304	+	CRH54376.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	R36176extract	GCA_001398115.1
348136	INSDC	CVNV01000001.1	821265	824345	+	CRH56510.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	R3059extract	GCA_001398235.1
348136	INSDC	CVNW01000001.1	122985	126065	+	CRH57148.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	R33512extract	GCA_001398275.1
348136	INSDC	CVNX01000002.1	123001	126081	+	CRH58670.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	R4175extract	GCA_001398255.1
348136	INSDC	JPNC01000001.1	727831	730911	-	ROT51823.1	exodeoxyribonuclease V, beta subunit	Chlamydia trachomatis	SC98	GCA_003788915.1
348136	INSDC	JPNK01000001.1	727803	730883	-	ROT58738.1	exodeoxyribonuclease V, beta subunit	Chlamydia trachomatis	022V1	GCA_003788725.1
348136	INSDC	JPNL01000002.1	669422	672502	-	ROT59384.1	exodeoxyribonuclease V, beta subunit	Chlamydia trachomatis	021V1	GCA_003788715.1
348136	INSDC	CP042654.1	7548	10628	-	UFT27859.1	RecBCD enzyme subunit RecB	Chlamydia trachomatis	D_tet3	GCA_021047525.1
348136	INSDC	CP042800.1	7548	10628	-	UFX73492.1	RecBCD enzyme subunit RecB	Chlamydia trachomatis	TC0411:TnxD/tetR-296	GCA_021056065.1
348136	INSDC	CP042801.1	7548	10628	-	UFX74409.1	RecBCD enzyme subunit RecB	Chlamydia trachomatis	TC0431::TnxD/tetR-106	GCA_021056165.1
348136	INSDC	CP042802.1	7548	10628	-	UFX75325.1	RecBCD enzyme subunit RecB	Chlamydia trachomatis	TC0411::TnxD/tetR-103	GCA_021056245.1
348136	INSDC	CP156061.1	733284	736364	-	XBB59050.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	BQ05_F_6370	GCA_039778305.1
348136	INSDC	CP156062.1	733284	736364	-	XBB59936.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	BQ05_M04431_F_6370	GCA_039778315.1
348136	INSDC	CP156063.1	727982	731062	-	XBB60824.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	BQ06_D0_J_p225	GCA_039778325.1
348136	INSDC	CP156064.1	727983	731063	-	XBB61721.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	BQ06_K06160_J_p225	GCA_039778335.1
348136	INSDC	CP156065.1	727983	731063	-	XBB62619.1	exodeoxyribonuclease V subunit beta	Chlamydia trachomatis	BQ06_L04117_J_p225	GCA_039778345.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
372171851	RefSeq	NZ_CP063849.1	4952986	4956072	+	WP_194446685.1	UvrD-helicase domain-containing protein	Paludibaculum fermentans	P105	GCF_015277775.1
372171851	INSDC	CP063849.1	4952986	4956072	+	QOY85015.1	UvrD-helicase domain-containing protein	Paludibaculum fermentans	P105	GCA_015277775.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
209264129	RefSeq	NZ_QXEV01000001.1	46193	49276	+	WP_119015228.1	UvrD-helicase domain-containing protein	Anaeroplasma bactoclasticum	ATCC 27112	GCF_003550015.1
209264129	INSDC	QXEV01000001.1	46193	49276	+	RIA78480.1	DNA helicase/exodeoxyribonuclease V subunit A	Anaeroplasma bactoclasticum	ATCC 27112	GCA_003550015.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
249168317	INSDC	BJFU01000002.1	42896	45976	+	GDX16844.1	ATP-dependent DNA helicase	Actinomycetes bacterium		GCA_014190035.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
236756229	RefSeq	NC_049455.1	68361	71255	+	YP_009882836.1	hypothetical protein	Shigella phage MK-13		GCF_007859115.1
236756229	INSDC	MK509462.1	68361	71255	+	QBJ04330.1	hypothetical protein	Shigella phage MK-13		GCA_007859115.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
145348909	RefSeq	NZ_BDJG01000022.1	35891	38599	+	WP_085894264.1	right-handed parallel beta-helix repeat-containing protein	Nocardioides sp. PD653	PD653	GCF_002117955.1
145348909	INSDC	BDJG01000022.1	35891	38599	+	GAW54761.1	hypothetical protein	Nocardioides sp. PD653	PD653	GCA_002117955.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
410093496	INSDC	JAFGMT010000152.1	16705	20184	+	MBN1321389.1	UvrD-helicase domain-containing protein	Thermoleophilia bacterium		GCA_016927415.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
374583245	INSDC	MW015080.1	39418	42120	+	QPD06464.1	hypothetical protein	Synechococcus phage S-SRP01		GCA_017654335.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
209373669	INSDC	MH669274.1	64183	66900	-	AXY81356.1	tail fiber protein	Escherichia phage PD38		GCA_003575305.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
330861383	RefSeq	NZ_CP054666.1	786563	789286	-	WP_174893030.1	UvrD-helicase domain-containing protein	Mycoplasma sp. OR1901	OR1901	GCF_013348745.1
330861383	INSDC	CP054666.1	786563	789286	-	QKT05601.1	AAA family ATPase	Mycoplasma sp. OR1901	OR1901	GCA_013348745.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
110822902	RefSeq	NC_041885.1	28069	30786	+	YP_009596185.1	hypothetical protein	Pseudomonas phage VSW-3		GCF_002610045.1
110822902	INSDC	KX066068.1	28069	30786	+	ANH51103.1	hypothetical protein	Pseudomonas phage VSW-3		GCA_002610045.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
237538965	RefSeq	NZ_SJOI01000001.1	5937384	5940074	+	WP_132927125.1	hypothetical protein	Sodalis ligni	159R	GCF_004346745.1
237538965	INSDC	SJOI01000001.1	5937384	5940074	+	TCL07151.1	hypothetical protein	Sodalis ligni	159R	GCA_004346745.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
217849347	INSDC	RJVO01000001.1	795553	798237	+	ROH93603.1	ATP-dependent DNA helicase	Stagnimonas aquatica	THS-13	GCA_003730135.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
94627302	RefSeq	NZ_BSTO01000001.1	429443	432121	+	WP_055140302.1	ATP-dependent DNA helicase	Burkholderia plantarii	NBRC 104885	GCF_030269565.1
94627302	RefSeq	NZ_CADFDR010000010.1	115732	118410	+	WP_055140302.1	ATP-dependent DNA helicase	Burkholderia plantarii	LMG 9035	GCF_902832905.1
94627302	RefSeq	NZ_CP007213.1	1818820	1821498	+	WP_055140302.1	ATP-dependent DNA helicase	Burkholderia plantarii	ATCC 43733	GCF_001411805.1
94627302	INSDC	CP007213.1	1818820	1821498	+	ALK33662.1	Putative ATP-dependent helicase	Burkholderia plantarii	ATCC 43733	GCA_001411805.1
94627302	INSDC	BSTO01000001.1	429443	432121	+	GLZ16830.1	hypothetical protein	Burkholderia plantarii	NBRC 104885	GCA_030269565.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
124073625	RefSeq	NZ_FNDI01000021.1	49861	52548	+	WP_091785073.1	glycosyl hydrolase family 28-related protein	Paraburkholderia steynii	YR281	GCF_900100565.1
124073625	INSDC	FNDI01000021.1	49861	52548	+	SDI65473.1	Pectate lyase superfamily protein	Paraburkholderia steynii	YR281	GCA_900100565.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
31157255	RefSeq	NC_019423.1	68820	71510	+	YP_006990695.1	tail protein	Escherichia phage IME11		GCF_000903115.1
31157255	INSDC	JX880034.1	68820	71510	+	AFV29139.1	hypothetical protein	Escherichia phage IME11		GCA_000903115.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
279533729	RefSeq	NZ_BLBC01000014.1	200822	203509	-	WP_155285517.1	right-handed parallel beta-helix repeat-containing protein	Capnocytophaga felis	KC07070	GCF_009684755.1
279533729	INSDC	BLBC01000014.1	200822	203509	-	GET46904.1	hypothetical protein	Capnocytophaga felis	KC07070	GCA_009684755.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
258381697	RefSeq	NC_054969.1	65805	68531	-	YP_010079202.1	appendage	Achromobacter phage vB_AxyP_19-32_Axy24		GCF_006964625.1
258381697	INSDC	MK962641.1	65805	68531	-	QDH84722.1	putative tail fiber protein	Achromobacter phage vB_AxyP_19-32_Axy24		GCA_006964625.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
34411365	RefSeq	NC_020849.1	69495	72347	-	YP_007674303.1	tail fiber protein	Pseudoalteromonas phage pYD6-A	pYD6-A	GCF_000906015.1
34411365	INSDC	JF974296.1	69495	72347	-	AGH57625.1	hypothetical protein	Pseudoalteromonas phage pYD6-A	pYD6-A	GCA_000906015.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
12949864	RefSeq	NZ_JACDUL010000002.1	45446	48283	+	WP_011976416.1	UvrD-helicase domain-containing protein	Methanococcus maripaludis	C8	GCF_013760955.1
12949864	INSDC	JACDUL010000002.1	45446	48283	+	MBA2861766.1	superfamily I DNA/RNA helicase	Methanococcus maripaludis	C8	GCA_013760955.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
330895108	INSDC	DUZC01000265.1	4150	6981	-	HIJ39253.1	double-strand break repair helicase AddA	Rhodospirillaceae bacterium		GCA_013349735.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
97622334	INSDC	LICH01000077.1	5848	8718	-	KRO88484.1	hypothetical protein	Rhodobacter sp. BACL10 MAG-120910-bin24		GCA_001438235.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
349767417	RefSeq	NZ_BNAJ01000015.1	27574	30462	+	WP_184115236.1	UvrD-helicase domain-containing protein	Deinococcus metalli	CGMCC 1.18437	GCF_014653235.1
349767417	RefSeq	NZ_JACHFK010000014.1	27604	30492	+	WP_184115236.1	UvrD-helicase domain-containing protein	Deinococcus metalli	DSM 27521	GCF_014201805.1
349767417	RefSeq	NZ_JBHRYK010000018.1	77270	80158	-	WP_184115236.1	UvrD-helicase domain-containing protein	Deinococcus metalli	CCTCC AB 2014198	GCF_042648985.1
349767417	RefSeq	NZ_JBHSAK010000005.1	24697	27585	+	WP_184115236.1	UvrD-helicase domain-containing protein	Deinococcus metalli	CCTCC AB 2014198	GCF_042650045.1
349767417	INSDC	BNAJ01000015.1	27574	30462	+	GHF61157.1	hypothetical protein	Deinococcus metalli	CGMCC 1.18437	GCA_014653235.1
349767417	INSDC	JACHFK010000014.1	27604	30492	+	MBB5378614.1	ATP-dependent helicase/nuclease subunit A	Deinococcus metalli	DSM 27521	GCA_014201805.1
349767417	INSDC	JBHRYK010000018.1	77270	80158	-	MFC3718258.1	UvrD-helicase domain-containing protein	Deinococcus metalli	CCTCC AB 2014198	GCA_042648985.1
349767417	INSDC	JBHSAK010000005.1	24697	27585	+	MFC3919246.1	UvrD-helicase domain-containing protein	Deinococcus metalli	CCTCC AB 2014198	GCA_042650045.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
37087909	RefSeq	NC_021788.1	64976	67864	-	YP_008240640.1	pectate lyase	Cellulophaga phage phi4:1	phi4:1	GCF_000910475.1
37087909	RefSeq	NC_021798.1	65429	68317	-	YP_008241549.1	pectate lyase	Cellulophaga phage phi17:2	phi17:2	GCF_000908055.1
37087909	INSDC	KC821609.1	65429	68317	-	AGO47587.1	structural protein	Cellulophaga phage phi17:2	phi17:2	GCA_000908055.1
37087909	INSDC	KC821632.1	64976	67864	-	AGO49465.1	structural protein	Cellulophaga phage phi4:1	phi4:1	GCA_000910475.1
37087909	INSDC	KT962245.1	64976	67864	-	ALO80061.1	structural protein	Cellulophaga phage phi4:1_13		GCA_002757055.1
37087909	INSDC	KT962246.1	64976	67864	-	ALO80258.1	structural protein	Cellulophaga phage phi4:1_18		GCA_002757075.1
37087909	INSDC	KT962247.1	65429	68317	-	ALO80457.1	structural protein	Cellulophaga phage phi17:2_18		GCA_002603565.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
213707342	INSDC	QMXD01000134.1	1	2884	-	RLG89839.1	hypothetical protein	Candidatus Hecatellales archaeon		GCA_003661965.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
177827029	RefSeq	NZ_FPLA01000029.1	435078	437894	+	WP_219815815.1	ATP-dependent DNA helicase	Cobetia marina		GCF_900119965.1
177827029	RefSeq	NZ_MUEJ01000025.1	435078	437894	+	WP_219815815.1	ATP-dependent DNA helicase	Cobetia sp. MM1IDA2H-1	MM1IDA2H-1	GCF_002916775.1
177827029	INSDC	MUEJ01000025.1	435078	437894	+	POR06502.1	hypothetical protein	Cobetia sp. MM1IDA2H-1	MM1IDA2H-1	GCA_002916775.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
292443082	INSDC	MN855768.1	13391	16135	-	QHJ79422.1	hypothetical protein	Caudoviricetes sp.		GCA_012637205.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
153981068	RefSeq	NW_019091203.1	168214	171076	-	XP_035711685.1	uncharacterized protein LOC118437029	Folsomia candida	VU population	GCF_002217175.1
153981068	RefSeq	XM_035855792.1	93	2834	+	XP_035711685.1	uncharacterized protein LOC118437029	Folsomia candida	VU population	
153981068	INSDC	LNIX01000011.1	168214	171076	-	OXA48430.1	Interferon-induced, double-stranded RNA-activated protein kinase	Folsomia candida	VU population	GCA_002217175.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
321579896	INSDC	LR796364.1	37063	39804	+	CAB4139230.1	Pectate lyase superfamily protein	uncultured Caudovirales phage		GCA_902985125.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
395837374	RefSeq	NC_061421.1	215902	218649	-	YP_010298938.1	tail protein	Klebsiella phage vB_KpM_FBKp24		GCF_016811445.1
395837374	INSDC	MW394391.1	215902	218649	-	QQV91995.1	hypothetical protein	Klebsiella phage vB_KpM_FBKp24		GCA_016811445.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
179326805	INSDC	NZNK01000107.1	1	2809	+	MAM74105.1	double-strand break repair helicase AddA	Tistrella sp.		GCA_002694845.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
336238042	RefSeq	NC_070869.1	64724	67513	-	YP_010659586.1	tail protein	Escherichia phage vB_EcoP_SP5M		GCF_013426605.1
336238042	INSDC	MT682708.1	64724	67513	-	QLF80668.1	preneck appendage protein	Escherichia phage vB_EcoP_SP5M		GCA_013426605.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
315009248	INSDC	JAAYYI010000101.1	6204	8984	-	NLF89380.1	right-handed parallel beta-helix repeat-containing protein	Candidatus Bathyarchaeota archaeon		GCA_012515445.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
97285236	RefSeq	NZ_LMRS01000060.1	60598	61878	+	WP_056532843.1	right-handed parallel beta-helix repeat-containing protein	Sphingomonas sp. Leaf339	Leaf339	GCF_001426195.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
333392908	INSDC	LR798344.1	31444	32709	-	CAB5225650.1	Pectate lyase superfamily protein	uncultured Caudovirales phage		GCA_903233125.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
469025777	INSDC	JABARM010000001.1	114581	115762	+	MBV6397739.1	putative ABC transporter binding protein NosD	Ignavibacteria bacterium		GCA_019187645.1
469025777	INSDC	JADZAV010000008.1	100882	102063	+	MCC6885519.1	nitrous oxide reductase family maturation protein NosD	Ignavibacteriales bacterium		GCA_020852435.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
291877647	RefSeq	NZ_CP047593.1	3694408	3695670	-	WP_160629890.1	glycosyl hydrolase family 28-related protein	Tichowtungia aerotolerans	S-5007	GCF_009905215.1
291877647	INSDC	CP047593.1	3694408	3695670	-	QHI70718.1	hypothetical protein	Tichowtungia aerotolerans	S-5007	GCA_009905215.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
275341500	INSDC	WBUH01000008.1	134663	135916	-	KAB2915978.1	nitrous oxide reductase family maturation protein NosD	Bacteroidota bacterium		GCA_008933805.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
306683262	INSDC	DRSA01001243.1	594	1835	-	HHH55350.1	hypothetical protein	Bacteroidota bacterium		GCA_011371025.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
103167718	INSDC	KU050077.1	48434	49675	-	AMB48646.1	casein kinase isoform1-D-like protein	Glossina pallidipes salivary gland hypertrophy virus	Ethiopian	GCA_003687705.1
Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
556992	RefSeq	NC_003076.8	24282858	24284760	+	NP_200845.1	exonuclease V-like protein	Arabidopsis thaliana		GCF_000001735.4
556992	RefSeq	NM_125430.3	193	1434	+	NP_200845.1	exonuclease V-like protein	Arabidopsis thaliana		
556992	Swiss-Prot	N/A				Q9FKK6.1	Exonuclease V, chloroplastic	Arabidopsis thaliana		
556992	INSDC	AY072102.1	23	1264	+	AAL59924.1	unknown protein	Arabidopsis thaliana		
556992	INSDC	AY142558.1	1	1242	+	AAN13127.1	unknown protein	Arabidopsis thaliana		
556992	INSDC	CP002688.1	24282858	24284760	+	AED97316.1	exonuclease V-like protein	Arabidopsis thaliana		GCA_000001735.2
556992	INSDC	AB011483.1	3358	5260	+	BAB08222.1	unnamed protein product	Arabidopsis thaliana		GCA_000211275.1
556992	INSDC	CACSHJ010000096.1	23360811	23362713	+	CAA0411061.1	unnamed protein product	Arabidopsis thaliana		GCA_902705455.1
556992	INSDC	LR881470.1	25680027	25681929	+	CAD5335421.1	unnamed protein product	Arabidopsis thaliana		GCA_904420315.1
