Hit,GenBankID,aln_hit,%I,P(H),E-value,Bit-Score,len(Qry),len(aln),%aln,Taxonomy,TaxID,Database,Method,TP
A0A0N1MSG6,LGJH01000162,763.0,7.2,0.997,0.002827,91.0,559.0,458.0,0.8193202146690519,Novosphingobium sp. ST904,1684385.0,AFDB50,FoldSeek,GC1
A0A0N1MSG6,SLVC01000010,763.0,7.2,0.997,0.002827,91.0,559.0,458.0,0.8193202146690519,Novosphingobium sp. ST904,1684385.0,AFDB50,FoldSeek,GC1
A0A6G5YMT8,MN856096,193.0,12.9,0.997,0.002911,92.0,163.0,131.0,0.803680981595092,Caudoviricetes sp.,2202564.0,BFVD,FoldSeek,ABV
A0A6J5MV92,LR796508,174.0,12.0,0.981,0.002911,79.0,163.0,144.0,0.8834355828220859,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6M6DLP2,MN830296,164.0,12.8,0.975,0.002911,77.0,163.0,158.0,0.9693251533742332,Faustovirus,1477405.0,BFVD,FoldSeek,ABV
A0A6M6DLP2,MT335755,164.0,12.8,0.975,0.002911,77.0,163.0,158.0,0.9693251533742332,Faustovirus,1477405.0,BFVD,FoldSeek,ABV
A0A1C4UKW0,LT607412,394.0,14.2,1.0,0.002957,115.0,559.0,328.0,0.5867620751341681,Micromonospora coriariae,285665.0,AFDB50,FoldSeek,GC1
A0A5J5CFM8,VOFY01000046,357.0,9.8,1.0,0.002957,101.0,559.0,336.0,0.6010733452593918,Etheostoma spectabile,54343.0,AFDB50,FoldSeek,GC1
A0A426CMK0,LXWU02000002,663.0,7.9,0.994,0.002957,87.0,559.0,390.0,0.6976744186046512,Opitutaceae bacterium TAV4,278959.0,AFDB50,FoldSeek,GC1
A0A6G5Y7P8,MN855777,625.0,10.7,0.933,0.002957,70.0,559.0,465.0,0.8318425760286225,Bacteriophage sp.,38018.0,BFVD,FoldSeek,GC1
A0A3G9CZQ6,AP017647,119.0,10.9,1.0,0.002958,122.0,163.0,115.0,0.7055214723926381,Methanothermobacter sp. MT-2,1898379.0,AFDB50,FoldSeek,ABV
A0A432T6B3,QNZY01000131,142.0,15.4,1.0,0.002958,109.0,163.0,135.0,0.8282208588957055,Sulfurovum sp.,1969726.0,AFDB50,FoldSeek,ABV
A0A3D0X713,DOYF01000041,142.0,9.8,1.0,0.002958,102.0,163.0,135.0,0.8282208588957055,Ruminococcus sp.,41978.0,AFDB50,FoldSeek,ABV
A0A7V4B0W3,DSWB01000575,230.0,10.4,1.0,0.002958,109.0,163.0,140.0,0.8588957055214724,bacterium,1869227.0,AFDB50,FoldSeek,ABV
A0A7K2ZG18,WWKE01000868,214.0,11.6,1.0,0.002958,106.0,163.0,145.0,0.8895705521472392,Streptomyces sp. SID2119,2690253.0,AFDB50,FoldSeek,ABV
A0A4R5AUQ1,SMFM01000002,126.0,7.9,0.999,0.002958,98.0,163.0,115.0,0.7055214723926381,Flavobacterium caseinilyticum,2541732.0,AFDB50,FoldSeek,ABV
A0A0E0TF05,CP002442,126.0,12.6,0.993,0.002958,86.0,163.0,122.0,0.7484662576687117,Geobacillus sp. Y412MC52,550542.0,AFDB50,FoldSeek,ABV
A0A7Y5FSS0,JABWBX010000001,168.0,18.4,0.993,0.002958,86.0,163.0,147.0,0.901840490797546,candidate division KSB1 bacterium,2172550.0,AFDB50,FoldSeek,ABV
G9L6E4,JQ011317,472.0,11.4,1.0,0.003093,106.0,559.0,403.0,0.7209302325581395,Escherichia phage TL-2011b,1124654.0,BFVD,FoldSeek,GC1
A0A6J5KIL4,LR796144,487.0,11.7,0.992,0.003093,85.0,559.0,369.0,0.6601073345259392,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6J5KIL4,LR798202,487.0,11.7,0.992,0.003093,85.0,559.0,369.0,0.6601073345259392,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
Q5Z5X0,AK072748,482.0,10.9,0.998,0.003103,93.0,559.0,378.0,0.6762075134168157,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
Q5Z5X0,AK240647,482.0,10.9,0.998,0.003103,93.0,559.0,378.0,0.6762075134168157,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
Q5Z5X0,AK240657,482.0,10.9,0.998,0.003103,93.0,559.0,378.0,0.6762075134168157,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
Q5Z5X0,AP014962,482.0,10.9,0.998,0.003103,93.0,559.0,378.0,0.6762075134168157,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
A0A6J7WCC6,LR798215,182.0,15.3,0.998,0.003107,93.0,163.0,139.0,0.852760736196319,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A660WN74,QNCF01000008,109.0,18.3,1.0,0.003157,110.0,163.0,94.0,0.5766871165644172,Candidatus Omnitrophica bacterium,2035772.0,AFDB50,FoldSeek,ABV
A0A7J4V989,RHKR01000399,131.0,13.7,1.0,0.003157,113.0,163.0,119.0,0.7300613496932515,Chlorobi bacterium,2268192.0,AFDB50,FoldSeek,ABV
A0A552VBB5,VJXW01000004,152.0,15.1,1.0,0.003157,102.0,163.0,129.0,0.7914110429447853,Criibacterium bergeronii,1871336.0,AFDB50,FoldSeek,ABV
A0A1F3X0Y1,MEQM01000011,181.0,7.1,1.0,0.003157,120.0,163.0,144.0,0.8834355828220859,Betaproteobacteria bacterium RBG_16_56_24,1797475.0,AFDB50,FoldSeek,ABV
A0A2M7R4W7,PFLU01000039,163.0,9.8,0.999,0.003157,99.0,163.0,122.0,0.7484662576687117,Nitrospirae bacterium CG_4_10_14_0_8_um_filter_41_23,1974051.0,AFDB50,FoldSeek,ABV
A0A2N5KRJ3,PJQH01000213,158.0,13.9,0.996,0.003157,89.0,163.0,134.0,0.8220858895705522,Actinomycetia bacterium,1883427.0,AFDB50,FoldSeek,ABV
A0A8D4KEG2,MG752970,444.0,11.4,1.0,0.003235,113.0,559.0,322.0,0.5760286225402504,Ralstonia phage RsoM2USA,2070027.0,BFVD,FoldSeek,GC1
A0A7C5ZZB0,DTFX01000089,473.0,10.1,1.0,0.003235,111.0,559.0,378.0,0.6762075134168157,Candidatus Bathyarchaeota archaeon,2026714.0,AFDB50,FoldSeek,GC1
A0A5C8DM70,SSHF01000013,491.0,10.9,1.0,0.003235,103.0,559.0,379.0,0.6779964221824687,Chitinophagaceae bacterium,1869212.0,AFDB50,FoldSeek,GC1
W4UVT7,BAIV01000021,508.0,8.4,1.0,0.003235,104.0,559.0,384.0,0.6869409660107334,Bacteroides reticulotermitis JCM 10512,1445607.0,AFDB50,FoldSeek,GC1
Q54KA8,AAFI02000101,496.0,9.8,0.991,0.003245,84.0,559.0,353.0,0.631484794275492,Dictyostelium discoideum,44689.0,AFDB-Proteome,FoldSeek,GC1
I1J6I6,CM000834,464.0,12.0,0.981,0.003245,79.0,559.0,386.0,0.6905187835420393,Glycine max,3847.0,AFDB-Proteome,FoldSeek,GC1
V5LMP6,KF481685,160.0,12.5,0.997,0.003316,91.0,163.0,126.0,0.7730061349693251,Emiliania huxleyi virus 18,1421424.0,BFVD,FoldSeek,ABV
A0A1B0XU98,KU886272,185.0,9.1,0.991,0.003316,84.0,163.0,139.0,0.852760736196319,Freshwater phage uvFW-CGR-AMD-COM-C449,1838155.0,BFVD,FoldSeek,ABV
A0A2U7NBU5,KY971610,138.0,15.2,0.956,0.003316,73.0,163.0,128.0,0.7852760736196319,Pseudomonas phage PspYZU05,1983556.0,BFVD,FoldSeek,ABV
A0A4V3XJZ4,SRSF01000013,89.0,16.8,1.0,0.00337,121.0,163.0,88.0,0.5398773006134969,Neolewinella litorea,2562452.0,AFDB50,FoldSeek,ABV
A0A0F5PJ05,ABXP02000122,103.0,10.6,1.0,0.00337,105.0,163.0,102.0,0.6257668711656442,Caldanaerobacter subterraneus subsp. pacificus DSM 12653,391606.0,AFDB50,FoldSeek,ABV
A0A5D2H8B9,CM017690,244.0,10.6,1.0,0.00337,126.0,163.0,131.0,0.803680981595092,Gossypium darwinii,34276.0,AFDB50,FoldSeek,ABV
A0A7C6M4L0,DUOZ01000080,139.0,14.3,1.0,0.00337,104.0,163.0,133.0,0.8159509202453987,bacterium,1869227.0,AFDB50,FoldSeek,ABV
A0A1F5UUQ4,MFGX01000070,123.0,13.8,0.999,0.00337,96.0,163.0,122.0,0.7484662576687117,Candidatus Fraserbacteria bacterium RBG_16_55_9,1817864.0,AFDB50,FoldSeek,ABV
A0A151F7D8,LSSB01000084,218.0,10.5,0.993,0.00337,86.0,163.0,146.0,0.8957055214723927,Theionarchaea archaeon DG-70,1803813.0,AFDB50,FoldSeek,ABV
A0A838J999,JACCWO010000698,143.0,15.3,0.961,0.00337,74.0,163.0,143.0,0.8773006134969326,Ktedonobacteraceae bacterium,2740538.0,AFDB50,FoldSeek,ABV
A0A7S2ZV13,HBHW01026396,435.0,11.0,1.0,0.003384,110.0,559.0,387.0,0.6923076923076923,Rhodosorus marinus,101924.0,AFDB50,FoldSeek,GC1
A0A1D2XDZ8,MDLD01000059,487.0,11.9,1.0,0.003384,126.0,559.0,427.0,0.7638640429338104,Endozoicomonas sp. (ex Bugula neritina AB1),1868284.0,AFDB50,FoldSeek,GC1
A0A2D8EN02,NZMR01000065,186.0,11.8,1.0,0.003535,123.0,163.0,146.0,0.8957055214723927,Hyphomonas sp.,87.0,AFDB50,FoldSeek,DSL-LC02
S5VZN0,KF147891,99.0,14.1,0.994,0.003539,87.0,163.0,85.0,0.5214723926380368,Pseudomonas phage PaBG,1335230.0,BFVD,FoldSeek,ABV
G4KKH5,AJ972879,119.0,15.9,0.961,0.003539,74.0,163.0,113.0,0.6932515337423313,Yersinia phage phiR1-37,331278.0,BFVD,FoldSeek,ABV
A0A7Z7AU47,FNCA01000001,459.0,9.5,0.999,0.00354,99.0,559.0,380.0,0.6797853309481217,Methanolobus vulcani,38026.0,AFDB50,FoldSeek,GC1
A0A6J7X4Z1,LR798307,610.0,9.3,0.995,0.00354,88.0,559.0,412.0,0.7370304114490162,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A5M4BBE0,BLBC01000014,564.0,8.8,0.984,0.00354,80.0,559.0,413.0,0.738819320214669,Capnocytophaga felis,2267611.0,AFDB50,FoldSeek,GC1
A0A221SBY4,MF033350,624.0,10.0,0.971,0.00354,76.0,559.0,512.0,0.9159212880143112,Acinetobacter phage vB_ApiP_P1,2016052.0,BFVD,FoldSeek,GC1
A0A2I7QQI2,MG592422,478.0,10.6,0.941,0.00354,71.0,559.0,414.0,0.740608228980322,Vibrio phage 1.038.O._10N.286.51.C2,1881298.0,BFVD,FoldSeek,GC1
Q54NY6,AAFI02000073,425.0,11.2,1.0,0.003551,104.0,559.0,358.0,0.6404293381037567,Dictyostelium discoideum,44689.0,AFDB-Proteome,FoldSeek,GC1
M0F5D2,AOJO01000047,58.0,29.3,1.0,0.003564,196.0,95.0,58.0,0.6105263157894737,Halorubrum hochstenium ATCC 700873,1227481.0,AFDB50,FoldSeek,Toil
A0A7X7LQA7,JAAYZB010000009,158.0,15.8,1.0,0.003597,110.0,163.0,121.0,0.7423312883435583,Acholeplasmataceae bacterium,1898209.0,AFDB50,FoldSeek,ABV
A0A422HL31,PDNY02000065,142.0,16.1,1.0,0.003597,100.0,163.0,130.0,0.7975460122699386,Prosthecochloris sp. ZM_2,2045206.0,AFDB50,FoldSeek,ABV
A0A069CWL0,DF820500,168.0,12.5,1.0,0.003597,106.0,163.0,131.0,0.803680981595092,Weissella oryzae SG25,1329250.0,AFDB50,FoldSeek,ABV
U4KM42,FO681348,145.0,15.8,1.0,0.003597,100.0,163.0,136.0,0.8343558282208589,Paracholeplasma brassicae,61635.0,AFDB50,FoldSeek,ABV
A0A7V2W8N6,DRNX01000187,152.0,14.4,1.0,0.003597,101.0,163.0,139.0,0.852760736196319,Rhodospirillales bacterium,2026786.0,AFDB50,FoldSeek,ABV
A0A350SYG9,DNES01000046,190.0,9.4,1.0,0.003597,108.0,163.0,152.0,0.9325153374233128,Hydrogenophaga sp.,1904254.0,AFDB50,FoldSeek,ABV
A0A4R2PLB4,SLXO01000003,131.0,9.9,0.999,0.003597,96.0,163.0,113.0,0.6932515337423313,Rhodothalassium salexigens DSM 2132,1188247.0,AFDB50,FoldSeek,ABV
A0A3D3J3H7,DPZM01000229,142.0,14.0,0.999,0.003597,98.0,163.0,133.0,0.8159509202453987,Lachnospiraceae bacterium,1898203.0,AFDB50,FoldSeek,ABV
A0A0H2SJ32,AZAY01000002,119.0,13.4,0.998,0.003597,95.0,163.0,110.0,0.6748466257668712,Marinitoga sp. 1197,1428449.0,AFDB50,FoldSeek,ABV
A0A432LG54,RYYR01000002,164.0,12.8,0.997,0.003597,92.0,163.0,131.0,0.803680981595092,Lysinibacillus antri,2498145.0,AFDB50,FoldSeek,ABV
A0A2D9CGG8,NZRF01000269,176.0,7.3,0.997,0.003597,91.0,163.0,134.0,0.8220858895705522,Phycisphaerae bacterium,2026778.0,AFDB50,FoldSeek,ABV
A0A7T3NC30,MW021758,565.0,11.6,0.995,0.003703,88.0,559.0,455.0,0.813953488372093,Serratia phage vB_SmaM_Yaphecito,2777368.0,BFVD,FoldSeek,GC1
D6PG19,GU943037,186.0,14.5,0.984,0.003777,80.0,163.0,147.0,0.901840490797546,uncultured phage MedDCM-OCT-S08-C582,743580.0,BFVD,FoldSeek,ABV
A0A516MKZ6,MK892838,134.0,9.7,0.949,0.003777,72.0,163.0,116.0,0.7116564417177914,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,ABV
A0A4Y5NYE9,MK875791,149.0,12.0,0.933,0.003777,70.0,163.0,120.0,0.7361963190184049,Gordonia phage Yakult,2584494.0,BFVD,FoldSeek,ABV
A0A6H1ZDK0,MT143992,111.0,14.4,1.0,0.003839,102.0,163.0,101.0,0.6196319018404908,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A6H1ZDK0,MT141563,111.0,14.4,1.0,0.003839,102.0,163.0,101.0,0.6196319018404908,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A6H1ZDK0,MT142495,111.0,14.4,1.0,0.003839,102.0,163.0,101.0,0.6196319018404908,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A6H1ZDK0,MT144619,111.0,14.4,1.0,0.003839,102.0,163.0,101.0,0.6196319018404908,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A0F9PSU8,LAZR01004950,184.0,15.2,1.0,0.003839,100.0,163.0,144.0,0.8834355828220859,marine sediment metagenome,412755.0,AFDB50,FoldSeek,ABV
A0A847QCR0,JAAYSZ010000029,145.0,14.4,0.999,0.003839,97.0,163.0,135.0,0.8282208588957055,Erysipelotrichaceae bacterium,2049044.0,AFDB50,FoldSeek,ABV
A0A354V6I7,DNXO01000085,162.0,18.5,0.995,0.003839,88.0,163.0,141.0,0.8650306748466258,Acetobacteraceae bacterium,1909293.0,AFDB50,FoldSeek,ABV
A0A6C0BBV7,MN739108,141.0,12.7,0.986,0.003839,81.0,163.0,133.0,0.8159509202453987,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A1J1C804,CP018099,149.0,12.0,0.981,0.003839,79.0,163.0,131.0,0.803680981595092,Caldithrix abyssi DSM 13497,880073.0,AFDB50,FoldSeek,ABV
A0A8T8JEC1,MW748991,476.0,10.2,1.0,0.003873,100.0,559.0,376.0,0.6726296958855098,Enterobacter phage IME278,2829366.0,BFVD,FoldSeek,GC1
H9NCG9,JQ362498,194.0,12.3,0.992,0.004032,85.0,163.0,153.0,0.9386503067484664,Sphingomonas phage PAU,1150991.0,BFVD,FoldSeek,ABV
A0A6J5MCK6,LR796437,116.0,9.4,0.991,0.004032,84.0,163.0,96.0,0.588957055214724,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
C1KFJ2,FJ822135,169.0,15.3,0.855,0.004032,64.0,163.0,145.0,0.8895705521472392,Mooreparkvirus Lb3381,632112.0,BFVD,FoldSeek,ABV
A0A7S0BUE4,HBEK01025147,445.0,9.8,1.0,0.004051,113.0,559.0,374.0,0.669051878354204,Rhodosorus marinus,101924.0,AFDB50,FoldSeek,GC1
A0A7S3EBG0,HBHW01014971,441.0,10.2,0.997,0.004051,91.0,559.0,387.0,0.6923076923076923,Rhodosorus marinus,101924.0,AFDB50,FoldSeek,GC1
E2NAR3,ACCH01000125,515.0,9.5,0.99,0.004051,83.0,559.0,389.0,0.6958855098389982,Bacteroides cellulosilyticus DSM 14838,537012.0,AFDB50,FoldSeek,GC1
A0A1H4GIG8,FNQR01000016,578.0,8.9,0.984,0.004051,80.0,559.0,392.0,0.7012522361359571,Thalassobacillus cyri,571932.0,AFDB50,FoldSeek,GC1
G9IIM0,JN673056,363.0,11.2,0.961,0.004051,74.0,559.0,318.0,0.5688729874776386,Escherichia phage PhaxI,926589.0,BFVD,FoldSeek,GC1
C0PDS0,BT066439,485.0,8.6,0.991,0.004064,84.0,559.0,375.0,0.6708407871198568,Zea mays,4577.0,AFDB-Proteome,FoldSeek,GC1
C0PDS0,CM000780,485.0,8.6,0.991,0.004064,84.0,559.0,375.0,0.6708407871198568,Zea mays,4577.0,AFDB-Proteome,FoldSeek,GC1
W0E2G2,CP007031,138.0,11.5,1.0,0.004097,105.0,163.0,122.0,0.7484662576687117,Marichromatium purpuratum 984,765910.0,AFDB50,FoldSeek,ABV
A0A2W5MRU5,QFPJ01000013,192.0,10.4,1.0,0.004097,107.0,163.0,131.0,0.803680981595092,Sphingopyxis macrogoltabida,33050.0,AFDB50,FoldSeek,ABV
A0A1Y2EQU7,MCFI01000033,301.0,8.9,1.0,0.004097,108.0,163.0,149.0,0.9141104294478528,Protomyces lactucae-debilis,2754530.0,AFDB50,FoldSeek,ABV
A0A1I5PF33,FOXB01000015,170.0,14.7,0.999,0.004097,96.0,163.0,148.0,0.9079754601226994,Hydrogenimonas thermophila,223786.0,AFDB50,FoldSeek,ABV
A0A1M3ILV3,MKUU01000052,131.0,11.4,0.998,0.004097,93.0,163.0,112.0,0.6871165644171779,Caedibacter sp. 38-128,1895736.0,AFDB50,FoldSeek,ABV
A0A1W6N493,CP008743,146.0,8.9,0.997,0.004097,91.0,163.0,112.0,0.6871165644171779,Candidatus Nucleicultrix amoebiphila FS5,1414854.0,AFDB50,FoldSeek,ABV
A0A661B2P9,QNED01000039,182.0,17.0,0.996,0.004097,89.0,163.0,141.0,0.8650306748466258,bacterium,1869227.0,AFDB50,FoldSeek,ABV
A0A7X9AGR1,JAAZKP010000054,165.0,13.9,0.986,0.004097,81.0,163.0,151.0,0.9263803680981596,Alphaproteobacteria bacterium,1913988.0,AFDB50,FoldSeek,ABV
A0A6J5MH35,LR796439,84.0,15.4,1.0,0.004153,112.0,115.0,78.0,0.6782608695652174,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,S-SCSM1
A0A6J5MH35,LR796996,84.0,15.4,1.0,0.004153,112.0,115.0,78.0,0.6782608695652174,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,S-SCSM1
A0A6J5MH35,LR797152,84.0,15.4,1.0,0.004153,112.0,115.0,78.0,0.6782608695652174,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,S-SCSM1
A0A6J5MH35,LR797505,84.0,15.4,1.0,0.004153,112.0,115.0,78.0,0.6782608695652174,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,S-SCSM1
A0A410TRH2,CP034692,103.0,17.4,1.0,0.004206,164.0,95.0,74.0,0.7789473684210526,Halorubrum sp. BOL3-1,2497325.0,AFDB50,FoldSeek,Toil
A0A8E7FXL7,MZ043613,489.0,11.2,1.0,0.004238,107.0,559.0,393.0,0.7030411449016101,Acinetobacter phage TaPaz,2834266.0,BFVD,FoldSeek,GC1
A0A7C5JMW9,DRSA01001243,515.0,9.9,1.0,0.004238,112.0,559.0,423.0,0.7567084078711985,Bacteroidetes bacterium,1898104.0,AFDB50,FoldSeek,GC1
A0A4Q7YW97,SHKW01000001,531.0,13.5,0.999,0.004238,96.0,559.0,424.0,0.7584973166368515,Edaphobacter modestus,388466.0,AFDB50,FoldSeek,GC1
A0A3G5A284,MK072270,277.0,11.5,0.971,0.004303,76.0,163.0,161.0,0.9877300613496932,Harvfovirus sp.,2487768.0,BFVD,FoldSeek,ABV
A0A7D5JWH5,MN518893,102.0,17.6,0.949,0.004303,72.0,163.0,97.0,0.5950920245398773,Escherichia virus LS3,2743777.0,BFVD,FoldSeek,ABV
A0A1U7EE31,CP019433,202.0,14.3,0.961,0.004348,74.0,259.0,178.0,0.6872586872586872,Jeotgalibaca sp. PTS2502,1903686.0,AFDB50,FoldSeek,PRD1
A0A2M7P5M7,PFKJ01000379,108.0,12.0,1.0,0.004373,109.0,163.0,101.0,0.6196319018404908,Deltaproteobacteria bacterium CG_4_10_14_3_um_filter_60_8,1973960.0,AFDB50,FoldSeek,ABV
A0A6M3JN02,MT141775,152.0,13.8,1.0,0.004373,102.0,163.0,135.0,0.8282208588957055,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A3D5BCK8,DPKR01000133,150.0,13.3,1.0,0.004373,101.0,163.0,136.0,0.8343558282208589,Alphaproteobacteria bacterium,1913988.0,AFDB50,FoldSeek,ABV
A0A7V4CTM1,DSXH01000007,186.0,12.3,1.0,0.004373,100.0,163.0,154.0,0.9447852760736196,Ignavibacteria bacterium,2053306.0,AFDB50,FoldSeek,ABV
A0A6M1NDK5,JAAKGO010000015,127.0,11.0,0.999,0.004373,99.0,163.0,115.0,0.7055214723926381,Sphingobacterium sp. SGG-5,2710881.0,AFDB50,FoldSeek,ABV
A0A849NFM1,JABFGH010000006,179.0,10.6,0.999,0.004373,99.0,163.0,144.0,0.8834355828220859,Ignavibacteriae bacterium,2026749.0,AFDB50,FoldSeek,ABV
A0A496ZS69,QMNN01000312,170.0,12.9,0.991,0.004373,84.0,163.0,163.0,1.0,Candidatus Cloacimonetes bacterium,2030808.0,AFDB50,FoldSeek,ABV
A0A0F9CZ39,LAZR01031148,411.0,10.9,1.0,0.004433,112.0,559.0,403.0,0.7209302325581395,marine sediment metagenome,412755.0,AFDB50,FoldSeek,GC1
B5AX82,EU876853,398.0,9.7,0.998,0.004433,93.0,559.0,340.0,0.6082289803220036,Iodobacter phage PhiPLPE,551895.0,BFVD,FoldSeek,GC1
A0A7W1N9W3,JACDGX010000033,563.0,10.3,0.996,0.004433,90.0,559.0,399.0,0.7137745974955277,Planctomycetota bacterium,2026780.0,AFDB50,FoldSeek,GC1
A0A0S8HCY3,LJUF01000154,446.0,10.9,0.996,0.004433,89.0,559.0,403.0,0.7209302325581395,Phycisphaerae bacterium SM23_33,1703412.0,AFDB50,FoldSeek,GC1
A0A6J5N8E2,LR796623,432.0,11.3,0.995,0.004433,88.0,559.0,407.0,0.7280858676207513,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6C0RTP3,MN994275,402.0,13.4,0.988,0.004433,82.0,559.0,360.0,0.6440071556350626,Streptomyces phage JXY1,2708562.0,BFVD,FoldSeek,GC1
A0A6J5KVE3,LR796189,528.0,9.6,0.988,0.004433,82.0,559.0,470.0,0.8407871198568873,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
M0EQY0,AOJL01000016,59.0,22.0,1.0,0.004445,193.0,95.0,59.0,0.6210526315789474,Halorubrum coriense DSM 10284,1227466.0,AFDB50,FoldSeek,Toil
A0A1G8Z4B5,FNFC01000017,63.0,17.4,1.0,0.004445,179.0,95.0,63.0,0.6631578947368421,Halovenus aranensis,890420.0,AFDB50,FoldSeek,Toil
O74213,AF054893,474.0,12.4,0.961,0.004521,74.0,559.0,408.0,0.7298747763864043,Aspergillus aculeatus,5053.0,AFDB-SwissProt,FoldSeek,GC1
O74213,AJ581480,474.0,12.4,0.961,0.004521,74.0,559.0,408.0,0.7298747763864043,Aspergillus aculeatus,5053.0,AFDB-SwissProt,FoldSeek,GC1
A0A2D0ZPS7,MF497422,106.0,10.3,0.997,0.004593,92.0,163.0,99.0,0.6073619631901841,Vibrio phage vB_VspS_VS-ABTNL-3,2026084.0,BFVD,FoldSeek,ABV
A0A6J7WK83,LR798265,187.0,11.2,0.988,0.004593,82.0,163.0,136.0,0.8343558282208589,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A1S5XYB3,KY073338,143.0,14.6,0.923,0.004593,69.0,163.0,133.0,0.8159509202453987,Kurlavirus BKC-1,1958810.0,BFVD,FoldSeek,ABV
A0A1H1GMG2,QQST01000004,541.0,11.2,1.0,0.004637,107.0,559.0,426.0,0.7620751341681574,Halopelagius longus,1236180.0,AFDB50,FoldSeek,GC1
A0A1H1GMG2,FNKQ01000006,541.0,11.2,1.0,0.004637,107.0,559.0,426.0,0.7620751341681574,Halopelagius longus,1236180.0,AFDB50,FoldSeek,GC1
A0A1E5VDY3,LWDX02042776,482.0,11.8,0.996,0.004637,89.0,559.0,398.0,0.7119856887298748,Dichanthelium oligosanthes,888268.0,AFDB50,FoldSeek,GC1
S8D2G5,AUSU01001187,518.0,9.0,0.992,0.004637,85.0,559.0,422.0,0.7549194991055456,Genlisea aurea,192259.0,AFDB50,FoldSeek,GC1
A0A6A0QRL4,QQUL01000309,684.0,12.2,0.988,0.004637,82.0,559.0,503.0,0.8998211091234347,Armatimonadetes bacterium,2033014.0,AFDB50,FoldSeek,GC1
Q9SYK6,AC007153,454.0,11.6,0.961,0.004652,74.0,559.0,384.0,0.6869409660107334,Arabidopsis thaliana,3702.0,AFDB-Proteome,FoldSeek,GC1
A0A7V6VSH7,DUVE01000053,141.0,14.8,0.999,0.004667,99.0,163.0,136.0,0.8343558282208589,Mollicutes bacterium,37628.0,AFDB50,FoldSeek,ABV
A0A6G0VW23,VUJU01011110,184.0,10.8,0.997,0.004667,92.0,163.0,134.0,0.8220858895705522,Aphis craccivora,307492.0,AFDB50,FoldSeek,ABV
A0A2P8ERY1,PYGI01000019,167.0,13.7,0.988,0.004667,82.0,163.0,121.0,0.7423312883435583,Marinobacterium halophilum,267374.0,AFDB50,FoldSeek,ABV
P94409,D50453,535.0,9.5,0.995,0.004729,88.0,559.0,397.0,0.7101967799642218,Bacillus subtilis subsp. subtilis str. 168,224308.0,AFDB-SwissProt,FoldSeek,GC1
P27374,X58296,529.0,11.1,0.99,0.004729,83.0,559.0,494.0,0.8837209302325582,Methanothermus sociabilis,2181.0,AFDB-SwissProt,FoldSeek,GC1
A0A2N0XEF9,PIZV01000051,551.0,10.1,1.0,0.00485,102.0,559.0,381.0,0.6815742397137746,Chryseobacterium sp. PMSZPI,1033900.0,AFDB50,FoldSeek,GC1
W0JAB4,CP007053,641.0,6.0,0.998,0.00485,93.0,559.0,384.0,0.6869409660107334,Opitutaceae bacterium TAV5,794903.0,AFDB50,FoldSeek,GC1
M1I2K6,JX997176,191.0,15.1,0.967,0.004902,75.0,163.0,148.0,0.9079754601226994,Paramecium bursaria Chlorella virus NE-JV-1,1278261.0,BFVD,FoldSeek,ABV
A0A6G5XZF2,MN855698,162.0,10.4,0.961,0.004902,74.0,163.0,131.0,0.803680981595092,Caudoviricetes sp.,2202564.0,BFVD,FoldSeek,ABV
A0A6J7X4L6,LR798356,235.0,11.9,0.956,0.004902,73.0,163.0,154.0,0.9447852760736196,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A5Q2W734,MN582076,191.0,13.0,0.941,0.004902,71.0,163.0,153.0,0.9386503067484664,Podoviridae sp. ctQNx1,2656711.0,BFVD,FoldSeek,ABV
