Hit,GenBankID,aln_hit,%I,P(H),E-value,Bit-Score,len(Qry),len(aln),%aln,Taxonomy,TaxID,Database,Method,TP
A0A1J1C804,CP018099,149.0,12.0,0.981,0.003839,79.0,163.0,131.0,0.803680981595092,Caldithrix abyssi DSM 13497,880073.0,AFDB50,FoldSeek,ABV
A0A8T8JEC1,MW748991,476.0,10.2,1.0,0.003873,100.0,559.0,376.0,0.6726296958855098,Enterobacter phage IME278,2829366.0,BFVD,FoldSeek,GC1
H9NCG9,JQ362498,194.0,12.3,0.992,0.004032,85.0,163.0,153.0,0.9386503067484664,Sphingomonas phage PAU,1150991.0,BFVD,FoldSeek,ABV
A0A6J5MCK6,LR796437,116.0,9.4,0.991,0.004032,84.0,163.0,96.0,0.588957055214724,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
C1KFJ2,FJ822135,169.0,15.3,0.855,0.004032,64.0,163.0,145.0,0.8895705521472392,Mooreparkvirus Lb3381,632112.0,BFVD,FoldSeek,ABV
A0A7S0BUE4,HBEK01025147,445.0,9.8,1.0,0.004051,113.0,559.0,374.0,0.669051878354204,Rhodosorus marinus,101924.0,AFDB50,FoldSeek,GC1
A0A7S3EBG0,HBHW01014971,441.0,10.2,0.997,0.004051,91.0,559.0,387.0,0.6923076923076923,Rhodosorus marinus,101924.0,AFDB50,FoldSeek,GC1
E2NAR3,ACCH01000125,515.0,9.5,0.99,0.004051,83.0,559.0,389.0,0.6958855098389982,Bacteroides cellulosilyticus DSM 14838,537012.0,AFDB50,FoldSeek,GC1
A0A1H4GIG8,FNQR01000016,578.0,8.9,0.984,0.004051,80.0,559.0,392.0,0.7012522361359571,Thalassobacillus cyri,571932.0,AFDB50,FoldSeek,GC1
G9IIM0,JN673056,363.0,11.2,0.961,0.004051,74.0,559.0,318.0,0.5688729874776386,Escherichia phage PhaxI,926589.0,BFVD,FoldSeek,GC1
C0PDS0,BT066439,485.0,8.6,0.991,0.004064,84.0,559.0,375.0,0.6708407871198568,Zea mays,4577.0,AFDB-Proteome,FoldSeek,GC1
C0PDS0,CM000780,485.0,8.6,0.991,0.004064,84.0,559.0,375.0,0.6708407871198568,Zea mays,4577.0,AFDB-Proteome,FoldSeek,GC1
W0E2G2,CP007031,138.0,11.5,1.0,0.004097,105.0,163.0,122.0,0.7484662576687117,Marichromatium purpuratum 984,765910.0,AFDB50,FoldSeek,ABV
A0A2W5MRU5,QFPJ01000013,192.0,10.4,1.0,0.004097,107.0,163.0,131.0,0.803680981595092,Sphingopyxis macrogoltabida,33050.0,AFDB50,FoldSeek,ABV
A0A1Y2EQU7,MCFI01000033,301.0,8.9,1.0,0.004097,108.0,163.0,149.0,0.9141104294478528,Protomyces lactucae-debilis,2754530.0,AFDB50,FoldSeek,ABV
A0A1I5PF33,FOXB01000015,170.0,14.7,0.999,0.004097,96.0,163.0,148.0,0.9079754601226994,Hydrogenimonas thermophila,223786.0,AFDB50,FoldSeek,ABV
A0A1M3ILV3,MKUU01000052,131.0,11.4,0.998,0.004097,93.0,163.0,112.0,0.6871165644171779,Caedibacter sp. 38-128,1895736.0,AFDB50,FoldSeek,ABV
A0A1W6N493,CP008743,146.0,8.9,0.997,0.004097,91.0,163.0,112.0,0.6871165644171779,Candidatus Nucleicultrix amoebiphila FS5,1414854.0,AFDB50,FoldSeek,ABV
A0A661B2P9,QNED01000039,182.0,17.0,0.996,0.004097,89.0,163.0,141.0,0.8650306748466258,bacterium,1869227.0,AFDB50,FoldSeek,ABV
A0A7X9AGR1,JAAZKP010000054,165.0,13.9,0.986,0.004097,81.0,163.0,151.0,0.9263803680981596,Alphaproteobacteria bacterium,1913988.0,AFDB50,FoldSeek,ABV
A0A6J5MH35,LR796439,84.0,15.4,1.0,0.004153,112.0,115.0,78.0,0.6782608695652174,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,S-SCSM1
A0A6J5MH35,LR796996,84.0,15.4,1.0,0.004153,112.0,115.0,78.0,0.6782608695652174,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,S-SCSM1
A0A6J5MH35,LR797152,84.0,15.4,1.0,0.004153,112.0,115.0,78.0,0.6782608695652174,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,S-SCSM1
A0A6J5MH35,LR797505,84.0,15.4,1.0,0.004153,112.0,115.0,78.0,0.6782608695652174,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,S-SCSM1
A0A410TRH2,CP034692,103.0,17.4,1.0,0.004206,164.0,95.0,74.0,0.7789473684210526,Halorubrum sp. BOL3-1,2497325.0,AFDB50,FoldSeek,Toil
A0A8E7FXL7,MZ043613,489.0,11.2,1.0,0.004238,107.0,559.0,393.0,0.7030411449016101,Acinetobacter phage TaPaz,2834266.0,BFVD,FoldSeek,GC1
A0A7C5JMW9,DRSA01001243,515.0,9.9,1.0,0.004238,112.0,559.0,423.0,0.7567084078711985,Bacteroidetes bacterium,1898104.0,AFDB50,FoldSeek,GC1
A0A4Q7YW97,SHKW01000001,531.0,13.5,0.999,0.004238,96.0,559.0,424.0,0.7584973166368515,Edaphobacter modestus,388466.0,AFDB50,FoldSeek,GC1
A0A3G5A284,MK072270,277.0,11.5,0.971,0.004303,76.0,163.0,161.0,0.9877300613496932,Harvfovirus sp.,2487768.0,BFVD,FoldSeek,ABV
A0A7D5JWH5,MN518893,102.0,17.6,0.949,0.004303,72.0,163.0,97.0,0.5950920245398773,Escherichia virus LS3,2743777.0,BFVD,FoldSeek,ABV
A0A1U7EE31,CP019433,202.0,14.3,0.961,0.004348,74.0,259.0,178.0,0.6872586872586872,Jeotgalibaca sp. PTS2502,1903686.0,AFDB50,FoldSeek,PRD1
A0A2M7P5M7,PFKJ01000379,108.0,12.0,1.0,0.004373,109.0,163.0,101.0,0.6196319018404908,Deltaproteobacteria bacterium CG_4_10_14_3_um_filter_60_8,1973960.0,AFDB50,FoldSeek,ABV
A0A6M3JN02,MT141775,152.0,13.8,1.0,0.004373,102.0,163.0,135.0,0.8282208588957055,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A3D5BCK8,DPKR01000133,150.0,13.3,1.0,0.004373,101.0,163.0,136.0,0.8343558282208589,Alphaproteobacteria bacterium,1913988.0,AFDB50,FoldSeek,ABV
A0A7V4CTM1,DSXH01000007,186.0,12.3,1.0,0.004373,100.0,163.0,154.0,0.9447852760736196,Ignavibacteria bacterium,2053306.0,AFDB50,FoldSeek,ABV
A0A6M1NDK5,JAAKGO010000015,127.0,11.0,0.999,0.004373,99.0,163.0,115.0,0.7055214723926381,Sphingobacterium sp. SGG-5,2710881.0,AFDB50,FoldSeek,ABV
A0A849NFM1,JABFGH010000006,179.0,10.6,0.999,0.004373,99.0,163.0,144.0,0.8834355828220859,Ignavibacteriae bacterium,2026749.0,AFDB50,FoldSeek,ABV
A0A496ZS69,QMNN01000312,170.0,12.9,0.991,0.004373,84.0,163.0,163.0,1.0,Candidatus Cloacimonetes bacterium,2030808.0,AFDB50,FoldSeek,ABV
A0A0F9CZ39,LAZR01031148,411.0,10.9,1.0,0.004433,112.0,559.0,403.0,0.7209302325581395,marine sediment metagenome,412755.0,AFDB50,FoldSeek,GC1
B5AX82,EU876853,398.0,9.7,0.998,0.004433,93.0,559.0,340.0,0.6082289803220036,Iodobacter phage PhiPLPE,551895.0,BFVD,FoldSeek,GC1
A0A7W1N9W3,JACDGX010000033,563.0,10.3,0.996,0.004433,90.0,559.0,399.0,0.7137745974955277,Planctomycetota bacterium,2026780.0,AFDB50,FoldSeek,GC1
A0A0S8HCY3,LJUF01000154,446.0,10.9,0.996,0.004433,89.0,559.0,403.0,0.7209302325581395,Phycisphaerae bacterium SM23_33,1703412.0,AFDB50,FoldSeek,GC1
A0A6J5N8E2,LR796623,432.0,11.3,0.995,0.004433,88.0,559.0,407.0,0.7280858676207513,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A6C0RTP3,MN994275,402.0,13.4,0.988,0.004433,82.0,559.0,360.0,0.6440071556350626,Streptomyces phage JXY1,2708562.0,BFVD,FoldSeek,GC1
A0A6J5KVE3,LR796189,528.0,9.6,0.988,0.004433,82.0,559.0,470.0,0.8407871198568873,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
M0EQY0,AOJL01000016,59.0,22.0,1.0,0.004445,193.0,95.0,59.0,0.6210526315789474,Halorubrum coriense DSM 10284,1227466.0,AFDB50,FoldSeek,Toil
A0A1G8Z4B5,FNFC01000017,63.0,17.4,1.0,0.004445,179.0,95.0,63.0,0.6631578947368421,Halovenus aranensis,890420.0,AFDB50,FoldSeek,Toil
O74213,AF054893,474.0,12.4,0.961,0.004521,74.0,559.0,408.0,0.7298747763864043,Aspergillus aculeatus,5053.0,AFDB-SwissProt,FoldSeek,GC1
O74213,AJ581480,474.0,12.4,0.961,0.004521,74.0,559.0,408.0,0.7298747763864043,Aspergillus aculeatus,5053.0,AFDB-SwissProt,FoldSeek,GC1
A0A2D0ZPS7,MF497422,106.0,10.3,0.997,0.004593,92.0,163.0,99.0,0.6073619631901841,Vibrio phage vB_VspS_VS-ABTNL-3,2026084.0,BFVD,FoldSeek,ABV
A0A6J7WK83,LR798265,187.0,11.2,0.988,0.004593,82.0,163.0,136.0,0.8343558282208589,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A1S5XYB3,KY073338,143.0,14.6,0.923,0.004593,69.0,163.0,133.0,0.8159509202453987,Kurlavirus BKC-1,1958810.0,BFVD,FoldSeek,ABV
A0A1H1GMG2,QQST01000004,541.0,11.2,1.0,0.004637,107.0,559.0,426.0,0.7620751341681574,Halopelagius longus,1236180.0,AFDB50,FoldSeek,GC1
A0A1H1GMG2,FNKQ01000006,541.0,11.2,1.0,0.004637,107.0,559.0,426.0,0.7620751341681574,Halopelagius longus,1236180.0,AFDB50,FoldSeek,GC1
A0A1E5VDY3,LWDX02042776,482.0,11.8,0.996,0.004637,89.0,559.0,398.0,0.7119856887298748,Dichanthelium oligosanthes,888268.0,AFDB50,FoldSeek,GC1
S8D2G5,AUSU01001187,518.0,9.0,0.992,0.004637,85.0,559.0,422.0,0.7549194991055456,Genlisea aurea,192259.0,AFDB50,FoldSeek,GC1
A0A6A0QRL4,QQUL01000309,684.0,12.2,0.988,0.004637,82.0,559.0,503.0,0.8998211091234347,Armatimonadetes bacterium,2033014.0,AFDB50,FoldSeek,GC1
Q9SYK6,AC007153,454.0,11.6,0.961,0.004652,74.0,559.0,384.0,0.6869409660107334,Arabidopsis thaliana,3702.0,AFDB-Proteome,FoldSeek,GC1
A0A7V6VSH7,DUVE01000053,141.0,14.8,0.999,0.004667,99.0,163.0,136.0,0.8343558282208589,Mollicutes bacterium,37628.0,AFDB50,FoldSeek,ABV
A0A6G0VW23,VUJU01011110,184.0,10.8,0.997,0.004667,92.0,163.0,134.0,0.8220858895705522,Aphis craccivora,307492.0,AFDB50,FoldSeek,ABV
A0A2P8ERY1,PYGI01000019,167.0,13.7,0.988,0.004667,82.0,163.0,121.0,0.7423312883435583,Marinobacterium halophilum,267374.0,AFDB50,FoldSeek,ABV
P94409,D50453,535.0,9.5,0.995,0.004729,88.0,559.0,397.0,0.7101967799642218,Bacillus subtilis subsp. subtilis str. 168,224308.0,AFDB-SwissProt,FoldSeek,GC1
P27374,X58296,529.0,11.1,0.99,0.004729,83.0,559.0,494.0,0.8837209302325582,Methanothermus sociabilis,2181.0,AFDB-SwissProt,FoldSeek,GC1
A0A2N0XEF9,PIZV01000051,551.0,10.1,1.0,0.00485,102.0,559.0,381.0,0.6815742397137746,Chryseobacterium sp. PMSZPI,1033900.0,AFDB50,FoldSeek,GC1
W0JAB4,CP007053,641.0,6.0,0.998,0.00485,93.0,559.0,384.0,0.6869409660107334,Opitutaceae bacterium TAV5,794903.0,AFDB50,FoldSeek,GC1
M1I2K6,JX997176,191.0,15.1,0.967,0.004902,75.0,163.0,148.0,0.9079754601226994,Paramecium bursaria Chlorella virus NE-JV-1,1278261.0,BFVD,FoldSeek,ABV
A0A6G5XZF2,MN855698,162.0,10.4,0.961,0.004902,74.0,163.0,131.0,0.803680981595092,Caudoviricetes sp.,2202564.0,BFVD,FoldSeek,ABV
A0A6J7X4L6,LR798356,235.0,11.9,0.956,0.004902,73.0,163.0,154.0,0.9447852760736196,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A5Q2W734,MN582076,191.0,13.0,0.941,0.004902,71.0,163.0,153.0,0.9386503067484664,Podoviridae sp. ctQNx1,2656711.0,BFVD,FoldSeek,ABV
A0A4R1HNK6,SMFZ01000002,110.0,10.0,1.0,0.004981,115.0,163.0,100.0,0.6134969325153374,Pseudonocardia endophytica,401976.0,AFDB50,FoldSeek,ABV
A0A133VMQ5,LHYE01000002,254.0,9.4,1.0,0.004981,106.0,163.0,135.0,0.8282208588957055,candidate division MSBL1 archaeon SCGC-AAA382A20,1698280.0,AFDB50,FoldSeek,ABV
H0HY68,AHAM01000215,169.0,11.8,1.0,0.004981,105.0,163.0,147.0,0.901840490797546,Mesorhizobium alhagi CCNWXJ12-2,1107882.0,AFDB50,FoldSeek,ABV
A0A7X7I7V7,JAAZBH010000688,150.0,15.3,0.998,0.004981,95.0,163.0,134.0,0.8220858895705522,Fibrobacter sp.,35828.0,AFDB50,FoldSeek,ABV
A0A060VVN7,FR904315,190.0,10.0,0.996,0.004981,90.0,163.0,117.0,0.7177914110429447,Oncorhynchus mykiss,8022.0,AFDB50,FoldSeek,ABV
A0A382R164,UINC01118090,146.0,16.4,1.0,0.005013,122.0,163.0,112.0,0.6871165644171779,marine metagenome,408172.0,AFDB50,FoldSeek,DSL-LC02
A0A8S5S505,BK032531,449.0,12.4,0.999,0.005073,97.0,559.0,382.0,0.6833631484794276,Podoviridae sp. ctEmK1,2827727.0,BFVD,FoldSeek,GC1
A0A2I7S7D0,MG592660,589.0,11.2,0.996,0.005073,89.0,559.0,429.0,0.7674418604651163,Vibrio phage 1.293.O._10N.261.52.E1,1881284.0,BFVD,FoldSeek,GC1
A0A7D7IRJ7,MT773555,389.0,11.5,0.949,0.005073,72.0,559.0,381.0,0.6815742397137746,Caudoviricetes sp.,2202564.0,BFVD,FoldSeek,GC1
A0A2I7RAP4,MG592518,664.0,10.3,0.9,0.005073,67.0,559.0,543.0,0.9713774597495528,Vibrio phage 1.149.O._10N.286.55.A12,1881251.0,BFVD,FoldSeek,GC1
Q6H9K0,AJ586898,483.0,9.7,0.986,0.005175,81.0,559.0,399.0,0.7137745974955277,Platanus x hispanica,140101.0,AFDB-SwissProt,FoldSeek,GC1
A0A1V1FV31,AP017903,153.0,13.0,0.99,0.005232,83.0,163.0,117.0,0.7177914110429447,Azobacteroides phage ProJPt-Bp1,1920526.0,BFVD,FoldSeek,ABV
A0A6J5L9K3,LR796235,196.0,12.7,0.971,0.005232,76.0,163.0,148.0,0.9079754601226994,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A6J7WHI5,LR798243,159.0,16.9,0.887,0.005232,66.0,163.0,157.0,0.9631901840490796,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A7M1RYM9,MT774389,154.0,16.2,0.855,0.005232,64.0,163.0,125.0,0.7668711656441718,uncultured phage cr116_1,2772073.0,BFVD,FoldSeek,ABV
M0DT59,AOJD01000036,112.0,18.7,1.0,0.005246,150.0,95.0,80.0,0.8421052631578947,Halorubrum tebenquichense DSM 14210,1227485.0,AFDB50,FoldSeek,Toil
A0A5B8Z1B8,CP042593,413.0,9.4,1.0,0.005307,143.0,559.0,384.0,0.6869409660107334,Bacillus dafuensis,1742359.0,AFDB50,FoldSeek,GC1
A0A5B8LG98,CP042306,509.0,11.3,0.998,0.005307,95.0,559.0,381.0,0.6815742397137746,Sphingomonas panacisoli,1813879.0,AFDB50,FoldSeek,GC1
A0A7Y4ZJS3,JABFRG010000396,512.0,10.1,0.996,0.005307,90.0,559.0,439.0,0.7853309481216458,Polyangiaceae bacterium,2268199.0,AFDB50,FoldSeek,GC1
A0A1V6N0E7,JXMW01000029,634.0,9.4,0.994,0.005307,87.0,559.0,559.0,1.0,Methanobrevibacter arboriphilus JCM 13429 = DSM 1125,1300164.0,AFDB50,FoldSeek,GC1
A0A4Q0GJ49,SCIN01000004,512.0,10.5,0.986,0.005307,81.0,559.0,415.0,0.7423971377459749,Sphingomonas sp. UV9,1851410.0,AFDB50,FoldSeek,GC1
A0A7D5G070,MT682708,667.0,7.7,0.933,0.005307,70.0,559.0,381.0,0.6815742397137746,Escherichia phage vB_EcoP_SP5M,2750853.0,BFVD,FoldSeek,GC1
A0A8E7FNY4,MW787012,598.0,9.6,0.933,0.005307,70.0,559.0,510.0,0.9123434704830052,Bacillus phage SWEP1,2834254.0,BFVD,FoldSeek,GC1
A0A364VE36,PHQP01000003,198.0,12.6,0.997,0.005317,91.0,163.0,152.0,0.9325153374233128,Corynebacterium heidelbergense,2055947.0,AFDB50,FoldSeek,ABV
A0A7C5WU22,DSAK01000073,161.0,10.5,0.996,0.005317,90.0,163.0,137.0,0.8404907975460123,Epsilonproteobacteria bacterium,2026809.0,AFDB50,FoldSeek,ABV
A0A1G0P163,MGZQ01000131,220.0,9.5,0.993,0.005317,86.0,163.0,150.0,0.9202453987730062,Ignavibacteria bacterium GWA2_35_9,1798418.0,AFDB50,FoldSeek,ABV
Q6EN36,AK059595,499.0,9.2,0.993,0.005324,86.0,559.0,384.0,0.6869409660107334,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
Q6EN36,AK061146,499.0,9.2,0.993,0.005324,86.0,559.0,384.0,0.6869409660107334,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
Q6EN36,AP014958,499.0,9.2,0.993,0.005324,86.0,559.0,384.0,0.6869409660107334,Oryza sativa Japonica Group,39947.0,AFDB-Proteome,FoldSeek,GC1
P35339,X66422,496.0,11.4,0.988,0.005413,82.0,559.0,408.0,0.7298747763864043,Zea mays,4577.0,AFDB-SwissProt,FoldSeek,GC1
B9DQ02,AM295250,207.0,13.5,0.772,0.00547,60.0,191.0,188.0,0.9842931937172776,Staphylococcus carnosus subsp. carnosus TM300,396513.0,AFDB-SwissProt,FoldSeek,viph1008o
V4X4A9,KI543169,51.0,25.4,1.0,0.005544,199.0,95.0,51.0,0.5368421052631579,uncultured archaeon A07HR67,1412871.0,AFDB50,FoldSeek,Toil
A0A327Z8Q6,QLMJ01000014,423.0,10.1,0.995,0.005551,88.0,559.0,377.0,0.6744186046511628,Actinoplanes lutulentus,1287878.0,AFDB50,FoldSeek,GC1
A0A401QMS0,BFAA01330009,353.0,5.9,0.961,0.005551,74.0,559.0,337.0,0.6028622540250447,Scyliorhinus torazame,75743.0,AFDB50,FoldSeek,GC1
A0A0X8WQD0,LC121084,198.0,14.6,0.998,0.005584,94.0,163.0,140.0,0.8588957055214724,Ralstonia phage RSP15,1785960.0,BFVD,FoldSeek,ABV
A0A8S5T8B4,BK032771,161.0,16.7,0.993,0.005584,86.0,163.0,119.0,0.7300613496932515,Podoviridae sp. ctU557,2827736.0,BFVD,FoldSeek,ABV
R4TGU4,KC292026,144.0,15.2,0.975,0.005584,77.0,163.0,135.0,0.8282208588957055,Halogranum tailed virus 1,1273749.0,BFVD,FoldSeek,ABV
A0A3G4ZXM9,MK072165,186.0,9.6,0.933,0.005584,70.0,163.0,126.0,0.7730061349693251,Faunusvirus sp.,2487766.0,BFVD,FoldSeek,ABV
A0A6J7X746,LR798360,134.0,12.6,0.887,0.005584,66.0,163.0,122.0,0.7484662576687117,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A834LX34,WJXA01000001,243.0,11.9,1.0,0.005675,118.0,163.0,130.0,0.7975460122699386,Rhododendron simsii,118357.0,AFDB50,FoldSeek,ABV
A0A849DD81,JABDRP010000209,147.0,19.0,1.0,0.005675,103.0,163.0,135.0,0.8282208588957055,Sulfurovum sp.,1969726.0,AFDB50,FoldSeek,ABV
A0A0R1QSI7,AZFC01000030,155.0,14.1,0.999,0.005675,97.0,163.0,130.0,0.7975460122699386,Levilactobacillus spicheri DSM 15429,1423805.0,AFDB50,FoldSeek,ABV
R6HQW7,CBDJ010000031,139.0,12.9,0.999,0.005675,99.0,163.0,133.0,0.8159509202453987,Firmicutes bacterium CAG:582,1262997.0,AFDB50,FoldSeek,ABV
A0A2E0VZM3,PAAX01000010,200.0,12.5,0.999,0.005675,96.0,163.0,143.0,0.8773006134969326,Ignavibacteriae bacterium,2026749.0,AFDB50,FoldSeek,ABV
A0A2H6EMI6,BDSW01000143,169.0,11.2,0.999,0.005675,98.0,163.0,144.0,0.8834355828220859,bacterium BMS3Abin04,2005712.0,AFDB50,FoldSeek,ABV
A0A2T4ILI6,PZJX01000066,136.0,12.5,0.998,0.005675,94.0,163.0,127.0,0.7791411042944786,Mesorhizobium helmanticense,1776423.0,AFDB50,FoldSeek,ABV
A0A1W9SBW8,NBLG01000001,146.0,15.0,0.998,0.005675,95.0,163.0,136.0,0.8343558282208589,Tenericutes bacterium 4572_104,1971635.0,AFDB50,FoldSeek,ABV
A0A2S7T1W0,PPSL01000001,108.0,13.8,0.995,0.005675,88.0,163.0,107.0,0.656441717791411,Flavipsychrobacter stenotrophus,2077091.0,AFDB50,FoldSeek,ABV
A0A1X9SRA3,CP018788,164.0,16.4,0.995,0.005675,88.0,163.0,146.0,0.8957055214723927,Campylobacter lanienae,75658.0,AFDB50,FoldSeek,ABV
A0A4T0R1R8,SPRO01000006,226.0,6.6,0.971,0.005675,76.0,163.0,150.0,0.9202453987730062,Wallemia mellicola,1708541.0,AFDB50,FoldSeek,ABV
A0A7C1R4B1,DRFP01000054,161.0,14.2,0.971,0.005675,76.0,163.0,152.0,0.9325153374233128,Candidatus Aminicenantes bacterium,2052149.0,AFDB50,FoldSeek,ABV
A0A3S0D9T7,RXJR01000004,487.0,11.0,1.0,0.005807,101.0,559.0,399.0,0.7137745974955277,Candidatus Melainabacteria bacterium,2052166.0,AFDB50,FoldSeek,GC1
A0A109K522,LNCU01000011,495.0,12.5,1.0,0.005807,108.0,559.0,428.0,0.7656529516994633,Bradyrhizobium macuxiense,1755647.0,AFDB50,FoldSeek,GC1
A0A4Q5NR54,SDZD01000040,582.0,11.3,1.0,0.005807,103.0,559.0,429.0,0.7674418604651163,bacterium,1869227.0,AFDB50,FoldSeek,GC1
A0A7W8N2S1,JACHDZ010000002,675.0,11.1,0.997,0.005807,92.0,559.0,484.0,0.8658318425760286,Edaphobacter lichenicola,2051959.0,AFDB50,FoldSeek,GC1
A0A502GVV3,RCYZ01000004,637.0,10.3,0.984,0.005807,80.0,559.0,426.0,0.7620751341681574,Hymenobacter nivis,1850093.0,AFDB50,FoldSeek,GC1
A0A5C2H1E1,MN228696,565.0,9.5,0.949,0.005807,72.0,559.0,432.0,0.7728085867620751,Sinorhizobium phage ort11,2599764.0,BFVD,FoldSeek,GC1
Q9FJ27,BT015129,477.0,8.5,0.981,0.005825,79.0,559.0,368.0,0.6583184257602862,Arabidopsis thaliana,3702.0,AFDB-Proteome,FoldSeek,GC1
Q9FJ27,AB016871,477.0,8.5,0.981,0.005825,79.0,559.0,368.0,0.6583184257602862,Arabidopsis thaliana,3702.0,AFDB-Proteome,FoldSeek,GC1
Q54MX4,AAFI02000079,476.0,8.4,0.981,0.005825,79.0,559.0,374.0,0.669051878354204,Dictyostelium discoideum,44689.0,AFDB-Proteome,FoldSeek,GC1
Q94C86,AY035074,505.0,8.3,0.971,0.005825,76.0,559.0,386.0,0.6905187835420393,Arabidopsis thaliana,3702.0,AFDB-Proteome,FoldSeek,GC1
Q94C86,AY113876,505.0,8.3,0.971,0.005825,76.0,559.0,386.0,0.6905187835420393,Arabidopsis thaliana,3702.0,AFDB-Proteome,FoldSeek,GC1
A0A7S9XFK1,MW030556,261.0,12.6,0.994,0.00596,87.0,163.0,139.0,0.852760736196319,Virus NIOZ-UU157,2763269.0,BFVD,FoldSeek,ABV
A0A6L1C847,LR813619,161.0,16.1,0.981,0.00596,79.0,163.0,126.0,0.7730061349693251,Aeromonas phage PVN02,2742446.0,BFVD,FoldSeek,ABV
A0A6L1C847,MT623578,161.0,16.1,0.981,0.00596,79.0,163.0,126.0,0.7730061349693251,Aeromonas phage PVN02,2742446.0,BFVD,FoldSeek,ABV
A0A3G4ZWB0,MK072136,156.0,12.1,0.961,0.00596,74.0,163.0,152.0,0.9325153374233128,Faunusvirus sp.,2487766.0,BFVD,FoldSeek,ABV
A0A351EM26,DNGR01000268,98.0,14.2,1.0,0.006057,125.0,163.0,92.0,0.5644171779141104,Acidimicrobiaceae bacterium,2024894.0,AFDB50,FoldSeek,ABV
A0A1G0QMW4,MGZZ01000155,133.0,9.0,1.0,0.006057,109.0,163.0,116.0,0.7116564417177914,Ignavibacteria bacterium GWC2_36_12,1798427.0,AFDB50,FoldSeek,ABV
A0A7V6J150,DUOF01000046,143.0,14.6,1.0,0.006057,103.0,163.0,133.0,0.8159509202453987,bacterium,1869227.0,AFDB50,FoldSeek,ABV
A0A846KQ25,JAAKFW010000032,237.0,10.9,1.0,0.006057,113.0,163.0,136.0,0.8343558282208589,Candidatus Anoxychlamydiales bacterium,2705072.0,AFDB50,FoldSeek,ABV
A0A7T0C0L7,CP048620,166.0,12.6,1.0,0.006057,101.0,163.0,148.0,0.9079754601226994,Candidatus Nitrohelix vancouverensis,2705534.0,AFDB50,FoldSeek,ABV
A0A6J4FEZ0,CACVCH010000047,179.0,8.9,0.996,0.006057,90.0,163.0,120.0,0.7361963190184049,Magnetospirillum sp. SS-4,2681465.0,AFDB50,FoldSeek,ABV
A0A3M0WM71,RFLP01000289,211.0,11.3,0.996,0.006057,90.0,163.0,156.0,0.9570552147239264,Ignavibacteria bacterium,2053306.0,AFDB50,FoldSeek,ABV
A0A0E9LYI2,BAZW01000027,162.0,13.5,0.992,0.006057,85.0,163.0,147.0,0.901840490797546,Geofilum rubicundum JCM 15548,1236989.0,AFDB50,FoldSeek,ABV
A0A7C5VJH4,DRXQ01000233,144.0,14.5,0.988,0.006057,82.0,163.0,128.0,0.7852760736196319,Firmicutes bacterium,1879010.0,AFDB50,FoldSeek,ABV
A0A358ADC3,DOMK01000019,145.0,13.7,0.981,0.006057,79.0,163.0,134.0,0.8220858895705522,Candidatus Magasanikbacteria bacterium,2026717.0,AFDB50,FoldSeek,ABV
A0A219YHF3,KY389316,648.0,10.3,0.961,0.006074,74.0,559.0,416.0,0.7441860465116279,Klebsiella phage K5-4,1932362.0,BFVD,FoldSeek,GC1
A0A1M5ZES5,FQXV01000018,462.0,11.9,0.949,0.006074,72.0,559.0,420.0,0.7513416815742398,Sporobacter termitidis DSM 10068,1123282.0,AFDB50,FoldSeek,GC1
A0A1D8KU84,KU686213,64.0,23.4,1.0,0.006207,132.0,95.0,58.0,0.6105263157894737,Synechococcus phage S-CAM7,1883368.0,BFVD,FoldSeek,Toil
A0A1D8KU84,MT586120,64.0,23.4,1.0,0.006207,132.0,95.0,58.0,0.6105263157894737,Synechococcus phage S-CAM7,1883368.0,BFVD,FoldSeek,Toil
D6PEV3,GU943019,530.0,11.3,0.991,0.006353,84.0,559.0,411.0,0.7352415026833632,uncultured phage MedDCM-OCT-S04-C231,743542.0,BFVD,FoldSeek,GC1
A0A7X8Z803,JAAZIW010000234,478.0,10.2,0.996,0.006354,89.0,559.0,372.0,0.6654740608228981,Rikenellaceae bacterium,2049048.0,AFDB50,FoldSeek,GC1
A0A516M3N3,MK892746,216.0,12.0,0.971,0.006361,76.0,163.0,156.0,0.9570552147239264,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,ABV
